(86, 0.09913725251074738)
(86, 0.09913725251074738)
(87, 0.09391994579900442)
(87, 0.09391994579900442)
(88, 0.08892161745938634)
(89, 0.08413669343194795)
(89, 0.08413669343194795)
(89, 0.08413669343194795)
(89, 0.08413669343194795)
(90, 0.07955950871822769)
(90, 0.07955950871822769)
(90, 0.07955950871822769)
(90, 0.07955950871822769)
(91, 0.07518432604527113)
(91, 0.07518432604527113)
(92, 0.07100535373963698)
(92, 0.07100535373963698)
(93, 0.06701676278920729)
(93, 0.06701676278920729)
(95, 0.059587318761986086)
(96, 0.056134762834133725)
(96, 0.056134762834133725)
(97, 0.05284921077918517)
(98, 0.0497248734123496)
(98, 0.0497248734123496)
(99, 0.046756008847947915)
(99, 0.046756008847947915)
(99, 0.046756008847947915)
(99, 0.046756008847947915)
(100, 0.04393693362340742)
(100, 0.04393693362340742)
(100, 0.04393693362340742)
(102, 0.03872577035166435)
(102, 0.03872577035166435)
(102, 0.03872577035166435)
(102, 0.03872577035166435)
(103, 0.036322695961098245)
(103, 0.036322695961098245)
(103, 0.036322695961098245)
(103, 0.036322695961098245)
(103, 0.036322695961098245)
(104, 0.034047454734599344)
(104, 0.034047454734599344)
(104, 0.034047454734599344)
(105, 0.0318947933621571)
(106, 0.029859566641115533)
(106, 0.029859566641115533)
(107, 0.027936743088624462)
(108, 0.026121409853918233)
(108, 0.026121409853918233)
(108, 0.026121409853918233)
(108, 0.026121409853918233)
(110, 0.022794180883612344)
(110, 0.022794180883612344)
(111, 0.021273087559681585)
(111, 0.021273087559681585)
(112, 0.019841094744370288)
(112, 0.019841094744370288)
(112, 0.019841094744370288)
(113, 0.01849393386236907)
(113, 0.01849393386236907)
(114, 0.017227471311635108)
(114, 0.017227471311635108)
(114, 0.017227471311635108)
(115, 0.01603770927535055)
(115, 0.01603770927535055)
(117, 0.013872976053607142)
(117, 0.013872976053607142)
(118, 0.01289068914400147)
(118, 0.01289068914400147)
(118, 0.01289068914400147)
(119, 0.0119704699443895)
(119, 0.0119704699443895)
(120, 0.011108996538242306)
(120, 0.011108996538242306)
(121, 0.010303078962692466)
(121, 0.010303078962692466)
(121, 0.010303078962692466)
(122, 0.009549657395020308)
(123, 0.008845800078554643)
(124, 0.008188701014374083)
(124, 0.008188701014374083)
(124, 0.008188701014374083)
(125, 0.0075756774442599355)
(125, 0.0075756774442599355)
(125, 0.0075756774442599355)
(126, 0.007004167149362422)
(126, 0.007004167149362422)
(127, 0.006471725588008009)
(127, 0.006471725588008009)
(128, 0.005976022895005943)
(129, 0.005514840763714726)
(129, 0.005514840763714726)
(130, 0.005086069231012701)
(131, 0.004687703384188438)
(131, 0.004687703384188438)
(131, 0.004687703384188438)
(131, 0.004687703384188438)
(131, 0.004687703384188438)
(132, 0.004317840007633078)
(132, 0.004317840007633078)
(132, 0.004317840007633078)
(132, 0.004317840007633078)
(132, 0.004317840007633078)
(134, 0.003656495880052896)
(134, 0.003656495880052896)
(134, 0.003656495880052896)
(134, 0.003656495880052896)
(135, 0.0033616864879322562)
(135, 0.0033616864879322562)
(136, 0.0030887154082367687)
(136, 0.0030887154082367687)
(136, 0.0030887154082367687)
(136, 0.0030887154082367687)
